zipcode,state,population,combined_all_facilities,combined_all_facilities_capped_viz
56303,MN,27305.0,9,9.0
89130,NV,34212.0,9,9.0
60433,IL,16526.0,9,9.0
93103,CA,20029.0,9,9.0
98226,WA,47011.0,9,9.0
73104,OK,3545.0,9,9.0
95610,CA,46592.0,9,9.0
90291,CA,28442.0,9,9.0
78501,TX,60817.0,9,9.0
61107,IL,30722.0,9,9.0
97212,OR,26568.0,9,9.0
85086,AZ,43223.0,9,9.0
37130,TN,59677.0,9,9.0
91942,CA,40813.0,9,9.0
55101,MN,7788.0,9,9.0
93727,CA,83212.0,9,9.0
93710,CA,30552.0,9,9.0
58503,ND,37157.0,9,9.0
45601,OH,56849.0,9,9.0
30310,GA,27365.0,9,9.0
61801,IL,27658.0,9,9.0
85202,AZ,39626.0,9,9.0
40202,KY,7179.0,9,9.0
75240,TX,25839.0,9,9.0
63017,MO,42773.0,9,9.0
33606,FL,22271.0,9,9.0
28217,NC,28955.0,9,9.0
19047,PA,35452.0,9,9.0
62301,IL,31481.0,9,9.0
85053,AZ,30136.0,9,9.0
85051,AZ,46123.0,9,9.0
98005,WA,20961.0,9,9.0
85138,AZ,46914.0,9,9.0
33172,FL,43911.0,9,9.0
75702,TX,26777.0,9,9.0
55411,MN,31214.0,9,9.0
93063,CA,55076.0,9,9.0
80214,CO,26493.0,9,9.0
76104,TX,21571.0,9,9.0
98277,WA,41517.0,9,9.0
92509,CA,78166.0,9,9.0
93619,CA,50032.0,9,9.0
95826,CA,39902.0,9,9.0
38401,TN,63075.0,9,9.0
65807,MO,55168.0,8,8.0
83642,ID,55465.0,8,8.0
90292,CA,27681.0,8,8.0
78209,TX,42456.0,8,8.0
06604,CT,30003.0,8,8.0
18704,PA,31138.0,8,8.0
10460,NY,62625.0,8,8.0
19004,PA,10668.0,8,8.0
10455,NY,43804.0,8,8.0
10457,NY,77488.0,8,8.0
80228,CO,34836.0,8,8.0
30281,GA,69540.0,8,8.0
78577,TX,79937.0,8,8.0
10462,NY,84655.0,8,8.0
33175,FL,52950.0,8,8.0
56308,MN,26391.0,8,8.0
72204,AR,31564.0,8,8.0
91763,CA,37631.0,8,8.0
81004,CO,26005.0,8,8.0
80528,CO,23660.0,8,8.0
92507,CA,63191.0,8,8.0
55112,MN,46728.0,8,8.0
91101,CA,20583.0,8,8.0
85266,AZ,11971.0,8,8.0
71303,LA,22797.0,8,8.0
45246,OH,15249.0,8,8.0
45750,OH,26327.0,8,8.0
07501,NJ,37918.0,8,8.0
65109,MO,39730.0,8,8.0
10022,NY,36708.0,8,8.0
60131,IL,18205.0,8,8.0
89406,NV,25204.0,8,8.0
41042,KY,54183.0,8,8.0
45150,OH,33735.0,8,8.0
34711,FL,67980.0,8,8.0
84043,UT,76954.0,8,8.0
59401,MT,13030.0,8,8.0
85705,AZ,56711.0,8,8.0
98115,WA,54322.0,8,8.0
20852,MD,48347.0,8,8.0
77099,TX,49849.0,8,8.0
30253,GA,62025.0,8,8.0
84003,UT,52970.0,8,8.0
28557,NC,14910.0,8,8.0
37660,TN,39479.0,8,8.0
85085,AZ,27875.0,8,8.0
93401,CA,29877.0,8,8.0
85031,AZ,31162.0,8,8.0
80260,CO,36691.0,8,8.0
98052,WA,77176.0,8,8.0
61820,IL,40822.0,8,8.0
10017,NY,17401.0,8,8.0
80910,CO,30991.0,8,8.0
75038,TX,32928.0,8,8.0
23294,VA,18538.0,8,8.0
58201,ND,42598.0,8,8.0
98273,WA,31243.0,8,8.0
92571,CA,59450.0,8,8.0
93940,CA,30454.0,8,8.0
77090,TX,42285.0,8,8.0
92211,CA,26403.0,8,8.0
44505,OH,17048.0,8,8.0
71105,LA,21308.0,8,8.0
29579,SC,50378.0,8,8.0
27704,NC,39532.0,8,8.0
37055,TN,29319.0,8,8.0
60651,IL,62819.0,8,8.0
36609,AL,24265.0,8,8.0
82301,WY,8539.0,8,8.0
36617,AL,11408.0,8,8.0
21030,MD,26156.0,8,8.0
35226,AL,38471.0,8,8.0
10013,NY,31042.0,8,8.0
08701,NJ,135256.0,8,8.0
78258,TX,51073.0,8,8.0
10004,NY,4287.0,8,8.0
70115,LA,31736.0,8,8.0
75024,TX,45469.0,8,8.0
33026,FL,30510.0,8,8.0
91950,CA,57849.0,8,8.0
91786,CA,55763.0,8,8.0
63901,MO,34354.0,8,8.0
43206,OH,21594.0,8,8.0
46227,IN,62126.0,8,8.0
42101,KY,64444.0,8,8.0
82414,WY,16087.0,8,8.0
97205,OR,8593.0,8,8.0
32819,FL,30857.0,8,8.0
53704,WI,47066.0,8,8.0
97914,OR,19534.0,8,8.0
07514,NJ,19200.0,8,8.0
46260,IN,34188.0,8,8.0
99501,AK,18590.0,8,8.0
33315,FL,13555.0,8,8.0
39232,MS,9052.0,8,8.0
84074,UT,55001.0,8,8.0
20904,MD,59051.0,8,8.0
93030,CA,59011.0,8,8.0
33068,FL,53137.0,8,8.0
37920,TN,41210.0,8,8.0
80013,CO,75099.0,8,8.0
06810,CT,55200.0,8,8.0
28304,NC,37120.0,8,8.0
30144,GA,53984.0,8,8.0
89052,NV,59987.0,8,8.0
32405,FL,28158.0,8,8.0
60120,IL,50799.0,8,8.0
35205,AL,20137.0,8,8.0
40475,KY,62531.0,8,8.0
45638,OH,20114.0,8,8.0
97601,OR,23264.0,8,8.0
02906,RI,25559.0,8,8.0
87505,NM,32078.0,8,8.0
80550,CO,38909.0,8,8.0
44113,OH,20291.0,8,8.0
20009,DC,53357.0,8,8.0
80022,CO,57432.0,8,8.0
19123,PA,18793.0,8,8.0
95695,CA,38956.0,8,8.0
89113,NV,35829.0,8,8.0
27401,NC,21854.0,8,8.0
55033,MN,29701.0,8,8.0
87109,NM,40740.0,8,8.0
21046,MD,16023.0,8,8.0
33618,FL,26474.0,8,8.0
75069,TX,39084.0,8,8.0
57785,SD,9895.0,8,8.0
30339,GA,31490.0,8,8.0
28655,NC,55328.0,8,8.0
85203,AZ,37962.0,8,8.0
22030,VA,60431.0,8,8.0
33405,FL,19369.0,8,8.0
33305,FL,12044.0,8,8.0
91040,CA,21588.0,8,8.0
08302,NJ,47826.0,8,8.0
55435,MN,14170.0,8,8.0
41701,KY,16761.0,8,8.0
84070,UT,30885.0,8,8.0
83854,ID,49040.0,8,8.0
77008,TX,36631.0,8,8.0
60657,IL,72316.0,8,8.0
90250,CA,97653.0,8,8.0
98942,WA,18511.0,8,8.0
77701,TX,13232.0,8,8.0
32792,FL,51376.0,8,8.0
43701,OH,55361.0,8,8.0
50314,IA,11764.0,8,8.0
55102,MN,20355.0,8,8.0
91331,CA,100720.0,8,8.0
42001,KY,31579.0,8,8.0
48322,MI,32188.0,8,8.0
20770,MD,28612.0,8,8.0
21042,MD,43147.0,8,8.0
77027,TX,18987.0,8,8.0
85364,AZ,73550.0,8,8.0
97504,OR,49942.0,8,8.0
07663,NJ,14294.0,8,8.0
37821,TN,22928.0,8,8.0
94025,CA,42354.0,8,8.0
98516,WA,29443.0,8,8.0
65202,MO,48239.0,8,8.0
86303,AZ,18201.0,8,8.0
78028,TX,40789.0,8,8.0
90031,CA,37333.0,8,8.0
81501,CO,23935.0,8,8.0
60611,IL,38456.0,8,8.0
98532,WA,25572.0,8,8.0
37115,TN,39821.0,8,8.0
33324,FL,46766.0,8,8.0
68701,NE,31257.0,8,8.0
60429,IL,14683.0,8,8.0
38501,TN,41141.0,8,8.0
30501,GA,29779.0,8,8.0
95128,CA,34776.0,8,8.0
43230,OH,58372.0,8,8.0
80218,CO,19484.0,8,8.0
20602,MD,28736.0,8,8.0
76132,TX,26249.0,8,8.0
92201,CA,66989.0,8,8.0
84401,UT,42968.0,8,8.0
80302,CO,27322.0,8,8.0
85140,AZ,45381.0,8,8.0
70816,LA,45232.0,8,8.0
07753,NJ,37397.0,8,8.0
59715,MT,37286.0,8,8.0
75001,TX,16528.0,8,8.0
70001,LA,40068.0,8,8.0
45420,OH,25045.0,8,8.0
43229,OH,54310.0,8,8.0
90006,CA,58229.0,8,8.0
40403,KY,26994.0,8,8.0
21220,MD,44568.0,8,8.0
48127,MI,41222.0,8,8.0
90059,CA,43551.0,8,8.0
61701,IL,34497.0,8,8.0
27707,NC,49787.0,8,8.0
98003,WA,51751.0,8,8.0
27103,NC,36023.0,8,8.0
27909,NC,40606.0,8,8.0
37923,TN,29705.0,8,8.0
33312,FL,51570.0,8,8.0
95758,CA,64517.0,8,8.0
21771,MD,30697.0,8,8.0
98372,WA,26652.0,8,8.0
78731,TX,27240.0,8,8.0
19801,DE,16219.0,8,8.0
94598,CA,26826.0,8,8.0
78746,TX,29106.0,8,8.0
83814,ID,26966.0,7,7.0
78550,TX,56038.0,7,7.0
33578,FL,58854.0,7,7.0
11216,NY,61251.0,7,7.0
11223,NY,83519.0,7,7.0
20715,MD,27127.0,7,7.0
30308,GA,22121.0,7,7.0
92408,CA,13488.0,7,7.0
77449,TX,128180.0,7,7.0
93420,CA,30540.0,7,7.0
92260,CA,31641.0,7,7.0
20748,MD,39689.0,7,7.0
45505,OH,19708.0,7,7.0
92374,CA,43587.0,7,7.0
07724,NJ,23494.0,7,7.0
60302,IL,33698.0,7,7.0
20877,MD,37577.0,7,7.0
79905,TX,22483.0,7,7.0
85050,AZ,31591.0,7,7.0
28906,NC,19896.0,7,7.0
90222,CA,32397.0,7,7.0
68510,NE,20669.0,7,7.0
61920,IL,20847.0,7,7.0
29464,SC,51287.0,7,7.0
60540,IL,44201.0,7,7.0
91205,CA,36693.0,7,7.0
84041,UT,55289.0,7,7.0
60504,IL,38901.0,7,7.0
35758,AL,48192.0,7,7.0
33803,FL,29082.0,7,7.0
02891,RI,21803.0,7,7.0
60517,IL,33276.0,7,7.0
90232,CA,16452.0,7,7.0
34741,FL,56454.0,7,7.0
95206,CA,69350.0,7,7.0
94553,CA,49756.0,7,7.0
77459,TX,79731.0,7,7.0
60018,IL,30051.0,7,7.0
33870,FL,24238.0,7,7.0
76012,TX,27080.0,7,7.0
85295,AZ,51587.0,7,7.0
07054,NJ,30228.0,7,7.0
60625,IL,76525.0,7,7.0
93532,CA,2373.0,7,7.0
28401,NC,22204.0,7,7.0
92220,CA,32947.0,7,7.0
37128,TN,70329.0,7,7.0
42071,KY,29703.0,7,7.0
86403,AZ,17787.0,7,7.0
92806,CA,40649.0,7,7.0
19709,DE,49599.0,7,7.0
99204,WA,7000.0,7,7.0
95404,CA,38034.0,7,7.0
97005,OR,26873.0,7,7.0
27028,NC,26479.0,7,7.0
27804,NC,28707.0,7,7.0
32541,FL,18419.0,7,7.0
02904,RI,31542.0,7,7.0
23462,VA,68045.0,7,7.0
65203,MO,59712.0,7,7.0
44145,OH,34228.0,7,7.0
85739,AZ,18878.0,7,7.0
77386,TX,66058.0,7,7.0
30066,GA,62417.0,7,7.0
30075,GA,56161.0,7,7.0
34997,FL,44000.0,7,7.0
64108,MO,9839.0,7,7.0
90026,CA,63329.0,7,7.0
60560,IL,27185.0,7,7.0
42303,KY,41877.0,7,7.0
89801,NV,26250.0,7,7.0
90808,CA,39747.0,7,7.0
47905,IN,41787.0,7,7.0
33330,FL,14738.0,7,7.0
80003,CO,36258.0,7,7.0
77494,TX,130872.0,7,7.0
94607,CA,31067.0,7,7.0
80108,NJ,32188.0,7,7.0
77026,TX,23405.0,7,7.0
44870,OH,40416.0,7,7.0
29223,SC,52477.0,7,7.0
35801,AL,22539.0,7,7.0
29646,SC,26783.0,7,7.0
62269,IL,36068.0,7,7.0
77056,TX,24115.0,7,7.0
58601,ND,29697.0,7,7.0
68102,NE,9130.0,7,7.0
91352,CA,47274.0,7,7.0
92614,CA,28456.0,7,7.0
98362,WA,23571.0,7,7.0
60637,IL,53555.0,7,7.0
33009,FL,43301.0,7,7.0
84032,UT,24766.0,7,7.0
85298,AZ,41816.0,7,7.0
16335,PA,27452.0,7,7.0
48185,MI,49730.0,7,7.0
87111,NM,56121.0,7,7.0
70501,LA,28721.0,7,7.0
33634,FL,21465.0,7,7.0
48507,MI,30149.0,7,7.0
84047,UT,37146.0,7,7.0
38655,MS,44153.0,7,7.0
33140,FL,19315.0,7,7.0
33160,FL,44085.0,7,7.0
08109,NJ,23306.0,7,7.0
21704,MD,19275.0,7,7.0
93309,CA,61079.0,7,7.0
33415,FL,51251.0,7,7.0
33770,FL,25475.0,7,7.0
94102,CA,39432.0,7,7.0
33015,FL,65645.0,7,7.0
55305,MN,21533.0,7,7.0
34986,FL,30027.0,7,7.0
45631,OH,14200.0,7,7.0
30214,GA,32135.0,7,7.0
60423,IL,32784.0,7,7.0
41101,KY,18559.0,7,7.0
30329,GA,29506.0,7,7.0
98632,WA,50721.0,7,7.0
99201,WA,15716.0,7,7.0
98801,WA,44970.0,7,7.0
71203,LA,37438.0,7,7.0
88001,NM,36831.0,7,7.0
32746,FL,45828.0,7,7.0
33319,FL,51891.0,7,7.0
94601,CA,54166.0,7,7.0
89147,NV,55642.0,7,7.0
58301,ND,10105.0,7,7.0
33351,FL,36913.0,7,7.0
71101,LA,6560.0,7,7.0
98661,WA,48983.0,7,7.0
98036,WA,42248.0,7,7.0
87401,NM,44724.0,7,7.0
95603,CA,28021.0,7,7.0
97218,OR,14748.0,7,7.0
37209,TN,40498.0,7,7.0
85306,AZ,25663.0,7,7.0
33417,FL,34153.0,7,7.0
72501,AR,26444.0,7,7.0
49008,MI,18343.0,7,7.0
68508,NE,17249.0,7,7.0
95076,CA,84433.0,7,7.0
45241,OH,24380.0,7,7.0
83705,ID,27756.0,7,7.0
60440,IL,52031.0,7,7.0
20012,DC,15485.0,7,7.0
30350,GA,35882.0,7,7.0
17110,PA,27239.0,7,7.0
15601,PA,57141.0,7,7.0
61615,IL,24314.0,7,7.0
85142,AZ,80734.0,7,7.0
33018,FL,54273.0,7,7.0
02907,RI,29827.0,7,7.0
01605,MA,29218.0,7,7.0
45504,OH,17343.0,7,7.0
76116,TX,51639.0,7,7.0
60173,IL,13764.0,7,7.0
07114,NJ,17767.0,7,7.0
08037,NJ,23814.0,7,7.0
75104,TX,49749.0,7,7.0
93204,CA,13720.0,7,7.0
89169,NV,25938.0,7,7.0
35901,AL,18671.0,7,7.0
08232,NJ,19897.0,7,7.0
91730,CA,68883.0,7,7.0
92543,CA,39323.0,7,7.0
60950,IL,11996.0,7,7.0
11229,NY,83669.0,7,7.0
99801,AK,30088.0,7,7.0
28301,NC,17670.0,7,7.0
48910,MI,33702.0,7,7.0
01702,MA,39515.0,7,7.0
30120,GA,42702.0,7,7.0
48076,MI,26062.0,7,7.0
75070,TX,57712.0,7,7.0
23606,VA,31684.0,7,7.0
81050,CO,9924.0,7,7.0
31201,GA,8882.0,7,7.0
29678,SC,23700.0,7,7.0
43123,OH,66188.0,7,7.0
22203,VA,25437.0,7,7.0
29405,SC,25620.0,7,7.0
88011,NM,32885.0,7,7.0
91303,CA,28457.0,7,7.0
33304,FL,19978.0,7,7.0
65201,MO,48734.0,7,7.0
78520,TX,64949.0,7,7.0
54935,WI,42513.0,7,7.0
97266,OR,36095.0,7,7.0
80004,CO,36076.0,7,7.0
71270,LA,31513.0,7,7.0
90003,CA,72764.0,7,7.0
23236,VA,27516.0,7,7.0
83709,ID,59461.0,7,7.0
32809,FL,29478.0,7,7.0
85035,AZ,51441.0,7,7.0
60077,IL,28856.0,7,7.0
95409,CA,27741.0,7,7.0
58801,ND,34921.0,7,7.0
79701,TX,29748.0,7,7.0
58401,ND,17847.0,7,7.0
92582,CA,21161.0,7,7.0
78620,TX,20493.0,7,7.0
30032,GA,44697.0,7,7.0
71360,LA,36026.0,7,7.0
76063,TX,76914.0,7,7.0
86442,AZ,34171.0,7,7.0
55425,MN,10281.0,7,7.0
60415,IL,14433.0,7,7.0
98033,WA,41763.0,7,7.0
40215,KY,21230.0,7,7.0
63303,MO,47292.0,7,7.0
85375,AZ,27944.0,7,7.0
33073,FL,32853.0,7,7.0
80246,CO,13265.0,7,7.0
32701,FL,23265.0,7,7.0
70802,LA,26519.0,7,7.0
12204,NY,7818.0,7,7.0
36695,AL,51174.0,7,7.0
33813,FL,36448.0,7,7.0
71111,LA,44476.0,7,7.0
91767,CA,51654.0,7,7.0
60187,IL,30059.0,7,7.0
60169,IL,34248.0,7,7.0
21742,MD,33069.0,7,7.0
77354,TX,40625.0,7,7.0
94063,CA,35836.0,7,7.0
29577,SC,34109.0,7,7.0
92618,CA,57488.0,7,7.0
96740,HI,38234.0,7,7.0
77018,TX,27870.0,7,7.0
94903,CA,30514.0,7,7.0
95501,CA,23323.0,7,7.0
30909,GA,48181.0,7,7.0
91752,CA,38610.0,7,7.0
81006,CO,11653.0,7,7.0
33137,FL,25763.0,7,7.0
77058,TX,19442.0,7,7.0
90303,CA,24490.0,7,7.0
19140,PA,52124.0,7,7.0
71901,AR,29363.0,7,7.0
84117,UT,25675.0,7,7.0
37405,TN,18231.0,7,7.0
77433,TX,106663.0,7,7.0
10026,NY,35644.0,7,7.0
82401,WY,7001.0,7,7.0
15146,PA,28672.0,7,7.0
48071,MI,28468.0,7,7.0
43026,OH,64607.0,7,7.0
56537,MN,19230.0,7,7.0
85383,AZ,69617.0,7,7.0
33122,FL,2126.0,7,7.0
80906,CO,39019.0,7,7.0
70056,LA,41498.0,7,7.0
27407,NC,49803.0,7,7.0
78626,TX,39935.0,7,7.0
93012,CA,37550.0,7,7.0
43231,OH,22126.0,7,7.0
59912,MT,15395.0,7,7.0
91103,CA,26887.0,7,7.0
97223,OR,49967.0,7,7.0
89128,NV,37882.0,7,7.0
85378,AZ,9368.0,7,7.0
85323,AZ,44632.0,7,7.0
40508,KY,25586.0,7,7.0
08628,NJ,10310.0,7,7.0
55105,MN,28812.0,7,7.0
60646,IL,28383.0,7,7.0
60046,IL,34690.0,7,7.0
15401,PA,30619.0,7,7.0
95401,CA,37272.0,7,7.0
33756,FL,31807.0,7,7.0
34950,FL,16582.0,7,7.0
30084,GA,41654.0,7,7.0
30309,GA,31856.0,7,7.0
18702,PA,42133.0,7,7.0
10801,NY,42949.0,7,7.0
96817,HI,56823.0,7,7.0
11207,NY,100330.0,7,7.0
19067,PA,53153.0,7,7.0
96150,CA,29518.0,7,7.0
55117,MN,44525.0,7,7.0
43204,OH,42315.0,7,7.0
07002,NJ,71686.0,7,7.0
43623,OH,20320.0,7,7.0
34470,FL,20483.0,7,7.0
91941,CA,33895.0,7,7.0
84058,UT,33734.0,7,7.0
87102,NM,20610.0,7,7.0
46208,IN,23996.0,7,7.0
89511,NV,29143.0,7,7.0
80010,CO,42303.0,7,7.0
15219,PA,10949.0,7,7.0
78753,TX,58761.0,7,7.0
12144,NY,21277.0,7,7.0
78613,TX,89279.0,7,7.0
44104,OH,20202.0,7,7.0
60629,IL,114453.0,7,7.0
11203,NY,81824.0,6,6.0
68502,NE,27238.0,6,6.0
11434,NY,66964.0,6,6.0
33433,FL,46302.0,6,6.0
11385,NY,100883.0,6,6.0
80443,CO,4170.0,6,6.0
85040,AZ,33993.0,6,6.0
11801,NY,41779.0,6,6.0
12308,NY,15285.0,6,6.0
78653,TX,31167.0,6,6.0
11234,NY,92133.0,6,6.0
24333,VA,17309.0,6,6.0
91214,CA,31097.0,6,6.0
11212,NY,91574.0,6,6.0
10598,NY,29040.0,6,6.0
77401,TX,17219.0,6,6.0
19144,PA,44481.0,6,6.0
10036,NY,33868.0,6,6.0
10940,NY,52803.0,6,6.0
80221,CO,42224.0,6,6.0
97211,OR,33762.0,6,6.0
90503,CA,45386.0,6,6.0
08734,NJ,7702.0,6,6.0
94952,CA,33619.0,6,6.0
80534,CO,18785.0,6,6.0
80303,CO,25328.0,6,6.0
08807,NJ,39299.0,6,6.0
10452,NY,77564.0,6,6.0
94945,CA,17876.0,6,6.0
37066,TN,59370.0,6,6.0
74012,OK,63918.0,6,6.0
62226,IL,29156.0,6,6.0
40503,KY,28073.0,6,6.0
87571,NM,11650.0,6,6.0
91502,CA,11665.0,6,6.0
85350,AZ,18486.0,6,6.0
90305,CA,15367.0,6,6.0
85326,AZ,72959.0,6,6.0
31406,GA,34579.0,6,6.0
33136,FL,15439.0,6,6.0
72703,AR,33767.0,6,6.0
61944,IL,11780.0,6,6.0
97209,OR,22755.0,6,6.0
97227,OR,6058.0,6,6.0
90037,CA,63706.0,6,6.0
75230,TX,27810.0,6,6.0
29605,SC,36970.0,6,6.0
33028,FL,28140.0,6,6.0
61201,IL,37366.0,6,6.0
70117,LA,28528.0,6,6.0
71119,LA,10724.0,6,6.0
46805,IN,21138.0,6,6.0
36801,AL,24590.0,6,6.0
55109,MN,35381.0,6,6.0
78752,TX,19289.0,6,6.0
55416,MN,34129.0,6,6.0
64735,MO,13450.0,6,6.0
33132,FL,18159.0,6,6.0
33131,FL,26213.0,6,6.0
34601,FL,23001.0,6,6.0
37814,TN,34130.0,6,6.0
85715,AZ,18561.0,6,6.0
75013,TX,48360.0,6,6.0
83686,ID,55343.0,6,6.0
99301,WA,85272.0,6,6.0
98374,WA,45367.0,6,6.0
60004,IL,52546.0,6,6.0
62062,IL,8297.0,6,6.0
70769,LA,46671.0,6,6.0
27893,NC,37131.0,6,6.0
55744,MN,20096.0,6,6.0
20110,VA,49120.0,6,6.0
63368,MO,46007.0,6,6.0
33133,FL,34141.0,6,6.0
55313,MN,24406.0,6,6.0
75208,TX,29446.0,6,6.0
70125,LA,17457.0,6,6.0
93035,CA,28070.0,6,6.0
92866,CA,15935.0,6,6.0
75701,TX,34502.0,6,6.0
03060,NH,31251.0,6,6.0
44403,OH,3690.0,6,6.0
96814,HI,24870.0,6,6.0
76015,TX,17185.0,6,6.0
32935,FL,41837.0,6,6.0
29229,SC,51548.0,6,6.0
27405,NC,51506.0,6,6.0
28204,NC,9411.0,6,6.0
32720,FL,33568.0,6,6.0
62521,IL,33793.0,6,6.0
77093,TX,47736.0,6,6.0
02908,RI,38507.0,6,6.0
44718,OH,12607.0,6,6.0
42501,KY,18047.0,6,6.0
89014,NV,40761.0,6,6.0
93305,CA,38392.0,6,6.0
28092,NC,38719.0,6,6.0
07024,NJ,40171.0,6,6.0
33428,FL,42828.0,6,6.0
37167,TN,61731.0,6,6.0
08861,NJ,58039.0,6,6.0
60632,IL,92237.0,6,6.0
90017,CA,27295.0,6,6.0
44129,OH,28803.0,6,6.0
44112,OH,18685.0,6,6.0
36207,AL,19553.0,6,6.0
60643,IL,47831.0,6,6.0
63103,MO,9411.0,6,6.0
77087,TX,34654.0,6,6.0
83501,ID,36793.0,6,6.0
15825,PA,9629.0,6,6.0
01742,MA,18545.0,6,6.0
55901,MN,58046.0,6,6.0
76010,TX,55894.0,6,6.0
66604,KS,22933.0,6,6.0
30041,GA,72489.0,6,6.0
46544,IN,31571.0,6,6.0
80723,CO,7092.0,6,6.0
56701,MN,12798.0,6,6.0
90640,CA,62678.0,6,6.0
60532,IL,28766.0,6,6.0
60527,IL,29139.0,6,6.0
92570,CA,59015.0,6,6.0
93304,CA,50837.0,6,6.0
06519,CT,15450.0,6,6.0
98402,WA,8053.0,6,6.0
60463,IL,14048.0,6,6.0
92804,CA,86127.0,6,6.0
92688,CA,44688.0,6,6.0
33334,FL,30138.0,6,6.0
07083,NJ,56131.0,6,6.0
33617,FL,48267.0,6,6.0
89148,NV,61281.0,6,6.0
44117,OH,10533.0,6,6.0
72756,AR,41875.0,6,6.0
02903,RI,13264.0,6,6.0
92869,CA,36349.0,6,6.0
92553,CA,76761.0,6,6.0
90010,CA,5400.0,6,6.0
92656,CA,53473.0,6,6.0
19083,PA,36964.0,6,6.0
90403,CA,25278.0,6,6.0
90230,CA,32743.0,6,6.0
30318,GA,60392.0,6,6.0
02130,MA,38284.0,6,6.0
59802,MT,19892.0,6,6.0
93611,CA,47041.0,6,6.0
33176,FL,52370.0,6,6.0
28210,NC,46843.0,6,6.0
77060,TX,42707.0,6,6.0
77022,TX,28748.0,6,6.0
02169,MA,62140.0,6,6.0
90020,CA,38694.0,6,6.0
30458,GA,48526.0,6,6.0
60473,IL,21661.0,6,6.0
85390,AZ,9102.0,6,6.0
80224,CO,19199.0,6,6.0
93705,CA,38125.0,6,6.0
92844,CA,23668.0,6,6.0
20716,MD,22874.0,6,6.0
03801,NH,22767.0,6,6.0
04240,ME,37121.0,6,6.0
94043,CA,31414.0,6,6.0
33455,FL,20799.0,6,6.0
27410,NC,54968.0,6,6.0
33150,FL,28703.0,6,6.0
60523,IL,10347.0,6,6.0
97006,OR,46853.0,6,6.0
99362,WA,43249.0,6,6.0
49866,MI,8259.0,6,6.0
89129,NV,54067.0,6,6.0
92373,CA,35348.0,6,6.0
95682,CA,30233.0,6,6.0
92883,CA,34836.0,6,6.0
92882,CA,67894.0,6,6.0
92881,CA,31590.0,6,6.0
20020,DC,51616.0,6,6.0
89123,NV,55584.0,6,6.0
90805,CA,95350.0,6,6.0
97124,OR,53487.0,6,6.0
23230,VA,8263.0,6,6.0
62025,IL,35229.0,6,6.0
99645,AK,28818.0,6,6.0
30274,GA,34537.0,6,6.0
85250,AZ,16501.0,6,6.0
90002,CA,53150.0,6,6.0
97814,OR,12780.0,6,6.0
45840,OH,54901.0,6,6.0
93722,CA,87364.0,6,6.0
94010,CA,44045.0,6,6.0
93108,CA,11243.0,6,6.0
20678,MD,12818.0,6,6.0
39047,MS,39191.0,6,6.0
17602,PA,52665.0,6,6.0
98057,WA,13493.0,6,6.0
63501,MO,21501.0,6,6.0
43228,OH,58465.0,6,6.0
59860,MT,11309.0,6,6.0
61614,IL,27119.0,6,6.0
34639,FL,28165.0,6,6.0
98271,WA,32068.0,6,6.0
20744,MD,52747.0,6,6.0
20855,MD,17003.0,6,6.0
07103,NJ,39439.0,6,6.0
46278,IN,8910.0,6,6.0
81301,CO,30760.0,6,6.0
41011,KY,26470.0,6,6.0
54904,WI,21828.0,6,6.0
98026,WA,38610.0,6,6.0
98133,WA,50720.0,6,6.0
81401,CO,23266.0,6,6.0
32246,FL,58105.0,6,6.0
27530,NC,37470.0,6,6.0
23518,VA,30278.0,6,6.0
22182,VA,27778.0,6,6.0
27516,NC,45841.0,6,6.0
23226,VA,16955.0,6,6.0
78759,TX,42333.0,6,6.0
80211,CO,37940.0,6,6.0
48207,MI,21704.0,6,6.0
74133,OK,48331.0,6,6.0
94066,CA,44147.0,6,6.0
94401,CA,35249.0,6,6.0
60160,IL,24776.0,6,6.0
48212,MI,43192.0,6,6.0
60089,IL,43227.0,6,6.0
07503,NJ,19893.0,6,6.0
90274,CA,25307.0,6,6.0
86401,AZ,27684.0,6,6.0
85614,AZ,25789.0,6,6.0
85207,AZ,50108.0,6,6.0
80236,CO,16565.0,6,6.0
30004,GA,68607.0,6,6.0
40219,KY,40300.0,6,6.0
42104,KY,37309.0,6,6.0
55369,MN,38379.0,6,6.0
20190,VA,20957.0,6,6.0
55114,MN,5012.0,6,6.0
93013,CA,16299.0,6,6.0
98109,WA,34551.0,6,6.0
21075,MD,35900.0,6,6.0
20772,MD,51395.0,6,6.0
92503,CA,90011.0,6,6.0
46032,IN,50477.0,6,6.0
80113,CO,22821.0,6,6.0
43232,OH,44823.0,6,6.0
90803,CA,32192.0,6,6.0
73401,OK,36744.0,6,6.0
55406,MN,34588.0,6,6.0
48075,MI,22967.0,6,6.0
20745,MD,32024.0,6,6.0
76107,TX,31591.0,6,6.0
85351,AZ,29795.0,6,6.0
26003,WV,40591.0,6,6.0
40701,KY,31051.0,6,6.0
46205,IN,27531.0,6,6.0
54911,WI,26964.0,6,6.0
53204,WI,39728.0,6,6.0
98103,WA,53056.0,6,6.0
98101,WA,16237.0,6,6.0
95966,CA,31591.0,6,6.0
85205,AZ,44137.0,6,6.0
53214,WI,34297.0,6,6.0
37801,TN,28822.0,6,6.0
15206,PA,28774.0,6,6.0
33880,FL,42005.0,6,6.0
72211,AR,24338.0,6,6.0
20903,MD,24103.0,6,6.0
