zipcode,state,population,is_multispecialty_clinic,is_multispecialty_clinic_capped_viz
90744,CA,53074.0,1,1.0
75041,TX,32219.0,1,1.0
08048,NJ,12782.0,1,1.0
97062,OR,29146.0,1,1.0
90046,CA,49987.0,1,1.0
07981,NJ,9051.0,1,1.0
84535,UT,2323.0,1,1.0
97330,OR,43947.0,1,1.0
52402,IA,42072.0,1,1.0
55724,MN,824.0,1,1.0
29720,SC,51198.0,1,1.0
84121,UT,41628.0,1,1.0
73106,OK,12956.0,1,1.0
29672,SC,12703.0,1,1.0
29506,SC,19967.0,1,1.0
71701,AR,17824.0,1,1.0
80916,CO,39990.0,1,1.0
87048,NM,8888.0,1,1.0
29445,SC,60558.0,1,1.0
75090,TX,25002.0,1,1.0
05753,VT,11113.0,1,1.0
15668,PA,13433.0,1,1.0
19975,DE,10476.0,1,1.0
29644,SC,22357.0,1,1.0
19971,DE,14348.0,1,1.0
19963,DE,20827.0,1,1.0
19805,DE,39985.0,1,1.0
19701,DE,42717.0,1,1.0
15767,PA,14501.0,1,1.0
15425,PA,17975.0,1,1.0
05301,VT,16681.0,1,1.0
84601,UT,33986.0,1,1.0
90405,CA,27966.0,1,1.0
73077,OK,6534.0,1,1.0
73045,OK,11272.0,1,1.0
73018,OK,19806.0,1,1.0
53048,WI,3542.0,1,1.0
91103,CA,26887.0,1,1.0
54660,WI,16073.0,1,1.0
73460,OK,4661.0,1,1.0
84539,UT,335.0,1,1.0
73116,OK,9531.0,1,1.0
73117,OK,5859.0,1,1.0
54313,WI,39911.0,1,1.0
92399,CA,55794.0,1,1.0
70360,LA,28014.0,1,1.0
23875,VA,11791.0,1,1.0
97071,OR,30777.0,1,1.0
23502,VA,20547.0,1,1.0
72087,AR,1575.0,1,1.0
70510,LA,24074.0,1,1.0
75094,TX,23864.0,1,1.0
71923,AR,14138.0,1,1.0
55414,MN,36600.0,1,1.0
84322,UT,0.0,1,1.0
55301,MN,12791.0,1,1.0
19426,PA,43541.0,1,1.0
19382,PA,52498.0,1,1.0
19053,PA,28179.0,1,1.0
86025,AZ,5358.0,1,1.0
85602,AZ,10198.0,1,1.0
85353,AZ,42936.0,1,1.0
85048,AZ,34524.0,1,1.0
85024,AZ,26021.0,1,1.0
80233,CO,48050.0,1,1.0
55045,MN,7804.0,1,1.0
55021,MN,30636.0,1,1.0
80247,CO,29181.0,1,1.0
90606,CA,32078.0,1,1.0
87105,NM,54151.0,1,1.0
84066,UT,13287.0,1,1.0
97110,OR,1290.0,1,1.0
90604,CA,40110.0,1,1.0
29697,SC,13344.0,1,1.0
29206,SC,19304.0,1,1.0
87108,NM,36773.0,1,1.0
80123,CO,47302.0,1,1.0
50021,IA,28807.0,1,1.0
51632,IA,7024.0,1,1.0
56329,MN,7615.0,1,1.0
55912,MN,29718.0,1,1.0
80126,CO,44221.0,1,1.0
87106,NM,26987.0,1,1.0
91106,CA,24172.0,1,1.0
55807,MN,9674.0,1,1.0
86333,AZ,5886.0,1,1.0
72405,AR,17109.0,1,1.0
72801,AR,18510.0,1,1.0
72364,AR,16394.0,1,1.0
84414,UT,32471.0,1,1.0
68508,NE,17249.0,1,1.0
84093,UT,23609.0,1,1.0
84631,UT,2985.0,1,1.0
84040,UT,26687.0,1,1.0
84017,UT,4076.0,1,1.0
37238,TN,9.0,1,1.0
29033,SC,12575.0,1,1.0
85215,AZ,16461.0,1,1.0
85120,AZ,30605.0,1,1.0
85936,AZ,4217.0,1,1.0
82007,WY,21249.0,1,1.0
23112,VA,54592.0,1,1.0
84067,UT,39194.0,1,1.0
22041,VA,28039.0,1,1.0
82930,WY,13894.0,1,1.0
16602,PA,27996.0,1,1.0
20186,VA,15171.0,1,1.0
70458,LA,37798.0,1,1.0
57103,SD,36069.0,1,1.0
56187,MN,15312.0,1,1.0
29801,SC,27613.0,1,1.0
24016,VA,9371.0,1,1.0
05674,VT,1977.0,1,1.0
89138,NV,21504.0,1,1.0
16148,PA,16673.0,1,1.0
85086,AZ,43223.0,1,1.0
85034,AZ,5033.0,1,1.0
03079,NH,30095.0,1,1.0
04856,ME,3644.0,1,1.0
71601,AR,13881.0,1,1.0
84302,UT,26564.0,1,1.0
90630,CA,49965.0,1,1.0
75060,TX,47955.0,1,1.0
90220,CA,50412.0,1,1.0
90047,CA,50154.0,1,1.0
73663,OK,1282.0,1,1.0
84654,UT,2584.0,1,1.0
85321,AZ,3663.0,1,1.0
73110,OK,33156.0,1,1.0
85193,AZ,4450.0,1,1.0
53964,WI,3514.0,1,1.0
75068,TX,66248.0,1,1.0
85131,AZ,16723.0,1,1.0
71832,AR,10372.0,1,1.0
90703,CA,49735.0,1,1.0
73162,OK,28867.0,1,1.0
53105,WI,29654.0,1,1.0
80304,CO,27532.0,1,1.0
73132,OK,28394.0,1,1.0
73131,OK,3453.0,1,1.0
80134,CO,76369.0,1,1.0
97128,OR,38394.0,1,1.0
89139,NV,44960.0,1,1.0
90241,CA,44921.0,1,1.0
53022,WI,19935.0,1,1.0
97233,OR,41625.0,1,1.0
80202,CO,19606.0,1,1.0
89179,NV,11852.0,1,1.0
05404,VT,7981.0,1,1.0
80210,CO,39394.0,1,1.0
02861,RI,27833.0,1,1.0
84129,UT,37421.0,1,1.0
84663,UT,35647.0,1,1.0
01830,MA,27553.0,1,1.0
06804,CT,17748.0,1,1.0
01826,MA,32689.0,1,1.0
97408,OR,14655.0,1,1.0
97365,OR,10806.0,1,1.0
97239,OR,18323.0,1,1.0
85331,AZ,31038.0,1,1.0
06451,CT,24894.0,1,1.0
86023,AZ,2420.0,1,1.0
85747,AZ,27703.0,1,1.0
85298,AZ,41816.0,1,1.0
85118,AZ,13044.0,1,1.0
72223,AR,25465.0,1,1.0
84010,UT,48439.0,1,1.0
02914,RI,22140.0,1,1.0
20008,DC,30143.0,1,1.0
20009,DC,53357.0,1,1.0
04945,ME,1125.0,1,1.0
01772,MA,10017.0,1,1.0
20016,DC,35068.0,1,1.0
75401,TX,19550.0,1,1.0
70714,LA,18954.0,1,1.0
70611,LA,22457.0,1,1.0
91356,CA,30664.0,1,1.0
75212,TX,27329.0,1,1.0
72112,AR,11065.0,1,1.0
87564,NM,389.0,1,1.0
97471,OR,30900.0,1,1.0
06716,CT,15996.0,1,1.0
72201,AR,961.0,1,1.0
04915,ME,9110.0,1,1.0
75228,TX,68219.0,1,1.0
01605,MA,29218.0,1,1.0
85365,AZ,50166.0,1,1.0
05661,VT,5881.0,1,1.0
72143,AR,35111.0,1,1.0
91362,CA,35803.0,1,1.0
72301,AR,24479.0,1,1.0
73701,OK,24744.0,1,1.0
97470,OR,20160.0,1,1.0
97385,OR,3552.0,1,1.0
97116,OR,29351.0,1,1.0
97426,OR,10521.0,1,1.0
85706,AZ,54853.0,1,1.0
01747,MA,6017.0,1,1.0
85213,AZ,36572.0,1,1.0
85128,AZ,15764.0,1,1.0
06614,CT,33749.0,1,1.0
72209,AR,31641.0,1,1.0
02907,RI,29827.0,1,1.0
01562,MA,11992.0,1,1.0
84715,UT,416.0,1,1.0
97415,OR,14648.0,1,1.0
91342,CA,96429.0,1,1.0
91381,CA,20862.0,1,1.0
87740,NM,7138.0,1,1.0
01460,MA,10141.0,1,1.0
91601,CA,39429.0,1,1.0
84726,UT,954.0,1,1.0
06405,CT,28171.0,1,1.0
01420,MA,41940.0,1,1.0
03077,NH,10684.0,1,1.0
75235,TX,19153.0,1,1.0
80640,CO,13106.0,1,1.0
80530,CO,5428.0,1,1.0
05819,VT,9040.0,1,1.0
73703,OK,30376.0,1,1.0
06037,CT,18855.0,1,1.0
88008,NM,10239.0,1,1.0
84720,UT,23607.0,1,1.0
06033,CT,29658.0,1,1.0
97055,OR,20606.0,1,1.0
91406,CA,53252.0,1,1.0
91405,CA,55319.0,1,1.0
91343,CA,62595.0,1,1.0
84776,UT,488.0,1,1.0
06468,CT,18825.0,1,1.0
02822,RI,5960.0,1,1.0
02920,RI,37791.0,1,1.0
15221,PA,28913.0,1,1.0
15206,PA,28774.0,1,1.0
15090,PA,24985.0,1,1.0
19311,PA,9556.0,1,1.0
71801,AR,14991.0,1,1.0
71655,AR,14458.0,1,1.0
02816,RI,33206.0,1,1.0
88021,NM,16431.0,1,1.0
70633,LA,8989.0,1,1.0
06042,CT,24044.0,1,1.0
97420,OR,27454.0,1,1.0
02842,RI,17115.0,1,1.0
84738,UT,9064.0,1,1.0
91748,CA,44737.0,1,1.0
70658,LA,888.0,1,1.0
06901,CT,10595.0,1,1.0
91345,CA,18895.0,1,1.0
85363,AZ,7056.0,1,1.0
06519,CT,15450.0,1,1.0
01609,MA,23870.0,1,1.0
75244,TX,12576.0,1,1.0
75218,TX,23136.0,1,1.0
70560,LA,39457.0,1,1.0
01604,MA,41301.0,1,1.0
91351,CA,34684.0,1,1.0
72450,AR,39945.0,1,1.0
91914,CA,17522.0,1,1.0
97603,OR,31302.0,1,1.0
92102,CA,39783.0,1,1.0
06514,CT,26613.0,1,1.0
71019,LA,7362.0,1,1.0
01440,MA,21577.0,1,1.0
75251,TX,3840.0,1,1.0
75224,TX,33766.0,1,1.0
80547,CO,6536.0,1,1.0
75205,TX,26299.0,1,1.0
91752,CA,38610.0,1,1.0
02043,MA,24272.0,1,1.0
06510,CT,4409.0,1,1.0
75454,TX,16252.0,1,1.0
06489,CT,32267.0,1,1.0
19054,PA,17659.0,1,1.0
06062,CT,17628.0,1,1.0
17866,PA,10105.0,1,1.0
03103,NH,38039.0,1,1.0
19152,PA,35911.0,1,1.0
15801,PA,20246.0,1,1.0
97756,OR,42168.0,1,1.0
06896,CT,8704.0,1,1.0
06851,CT,28254.0,1,1.0
85750,AZ,25007.0,1,1.0
81082,CO,12026.0,1,1.0
74003,OK,13751.0,1,1.0
92028,CA,51614.0,1,1.0
71033,LA,3581.0,1,1.0
01851,MA,32691.0,1,1.0
02458,MA,12817.0,1,1.0
85653,AZ,19885.0,1,1.0
70802,LA,26519.0,1,1.0
91767,CA,51654.0,1,1.0
02421,MA,18950.0,1,1.0
85755,AZ,18277.0,1,1.0
05602,VT,12235.0,1,1.0
02910,RI,21907.0,1,1.0
02817,RI,6528.0,1,1.0
05495,VT,10897.0,1,1.0
19343,PA,8711.0,1,1.0
15074,PA,8617.0,1,1.0
19462,PA,16267.0,1,1.0
19440,PA,19683.0,1,1.0
03257,NH,4513.0,1,1.0
02893,RI,31030.0,1,1.0
72719,AR,16248.0,1,1.0
74051,OK,1928.0,1,1.0
85718,AZ,28706.0,1,1.0
75692,TX,5098.0,1,1.0
01742,MA,18545.0,1,1.0
70764,LA,15616.0,1,1.0
74048,OK,5537.0,1,1.0
80911,CO,34577.0,1,1.0
72404,AR,29344.0,1,1.0
91776,CA,38031.0,1,1.0
71129,LA,13198.0,1,1.0
85901,AZ,18701.0,1,1.0
75758,TX,9890.0,1,1.0
71055,LA,18626.0,1,1.0
92058,CA,45389.0,1,1.0
72701,AR,48269.0,1,1.0
06610,CT,23347.0,1,1.0
80917,CO,30513.0,1,1.0
85621,AZ,21730.0,1,1.0
72473,AR,2196.0,1,1.0
75495,TX,9061.0,1,1.0
01749,MA,20092.0,1,1.0
17084,PA,4341.0,1,1.0
17033,PA,16414.0,1,1.0
16101,PA,31960.0,1,1.0
15218,PA,13497.0,1,1.0
19605,PA,21356.0,1,1.0
19041,PA,6526.0,1,1.0
19010,PA,21270.0,1,1.0
18822,PA,3200.0,1,1.0
72653,AR,28758.0,1,1.0
72120,AR,34784.0,1,1.0
01901,MA,2794.0,1,1.0
92081,CA,28745.0,1,1.0
85716,AZ,31521.0,1,1.0
92078,CA,52347.0,1,1.0
01701,MA,33005.0,1,1.0
01453,MA,43752.0,1,1.0
70818,LA,10492.0,1,1.0
05403,VT,20166.0,1,1.0
91790,CA,46364.0,1,1.0
02116,MA,23408.0,1,1.0
02464,MA,3193.0,1,1.0
92071,CA,60163.0,1,1.0
72714,AR,13393.0,1,1.0
72712,AR,38053.0,1,1.0
72632,AR,4704.0,1,1.0
80919,CO,28909.0,1,1.0
54758,WI,4759.0,1,1.0
92123,CA,30937.0,1,1.0
75771,TX,21870.0,1,1.0
15212,PA,27016.0,1,1.0
91360,CA,43046.0,1,1.0
90007,CA,40944.0,1,1.0
22801,VA,40460.0,1,1.0
18071,PA,10688.0,1,1.0
17111,PA,36557.0,1,1.0
72513,AR,2873.0,1,1.0
71603,AR,30236.0,1,1.0
19610,PA,16024.0,1,1.0
19607,PA,23431.0,1,1.0
19153,PA,11985.0,1,1.0
19087,PA,33501.0,1,1.0
83204,ID,18408.0,1,1.0
85724,AZ,0.0,1,1.0
22408,VA,32043.0,1,1.0
74120,OK,5037.0,1,1.0
77072,TX,56271.0,1,1.0
76164,TX,15602.0,1,1.0
76711,TX,9806.0,1,1.0
22003,VA,59372.0,1,1.0
76707,HI,16227.0,1,1.0
74365,OK,4081.0,1,1.0
97739,OR,13102.0,1,1.0
72447,AR,1798.0,1,1.0
85735,AZ,10522.0,1,1.0
74114,OK,15843.0,1,1.0
02462,MA,1569.0,1,1.0
71232,LA,6073.0,1,1.0
03878,NH,11919.0,1,1.0
85601,AZ,644.0,1,1.0
02134,MA,21707.0,1,1.0
02126,MA,22734.0,1,1.0
77087,TX,34654.0,1,1.0
77023,TX,26780.0,1,1.0
02492,MA,21359.0,1,1.0
59847,MT,6112.0,1,1.0
02169,MA,62140.0,1,1.0
03584,NH,3490.0,1,1.0
17557,PA,14761.0,1,1.0
03580,NH,1344.0,1,1.0
02445,MA,22499.0,1,1.0
02360,MA,61134.0,1,1.0
82435,WY,12093.0,1,1.0
83338,ID,21486.0,1,1.0
74136,OK,30416.0,1,1.0
77021,TX,28055.0,1,1.0
76701,TX,1674.0,1,1.0
20005,DC,12953.0,1,1.0
93304,CA,50837.0,1,1.0
76227,TX,47118.0,1,1.0
92614,CA,28456.0,1,1.0
92612,CA,31822.0,1,1.0
92610,CA,12545.0,1,1.0
92602,CA,29581.0,1,1.0
02766,MA,19202.0,1,1.0
77051,TX,18323.0,1,1.0
77043,TX,26281.0,1,1.0
24740,WV,16238.0,1,1.0
77031,TX,15678.0,1,1.0
02780,MA,52299.0,1,1.0
77028,TX,18701.0,1,1.0
94102,CA,39432.0,1,1.0
96712,HI,8259.0,1,1.0
96815,HI,28786.0,1,1.0
93307,CA,88338.0,1,1.0
76708,TX,28499.0,1,1.0
93305,CA,38392.0,1,1.0
92649,CA,34082.0,1,1.0
76244,TX,77154.0,1,1.0
03838,NH,1150.0,1,1.0
76230,TX,9992.0,1,1.0
02184,MA,39143.0,1,1.0
86046,AZ,6310.0,1,1.0
02021,MA,24370.0,1,1.0
19711,DE,48477.0,1,1.0
02176,MA,29817.0,1,1.0
02719,MA,15924.0,1,1.0
77378,TX,17417.0,1,1.0
86047,AZ,14168.0,1,1.0
74370,OK,3617.0,1,1.0
93422,CA,33041.0,1,1.0
93313,CA,58322.0,1,1.0
07014,NJ,5589.0,1,1.0
83843,ID,26739.0,1,1.0
07012,NJ,13333.0,1,1.0
02141,MA,15130.0,1,1.0
18704,PA,31138.0,1,1.0
02655,MA,3591.0,1,1.0
17501,PA,4637.0,1,1.0
05667,VT,2235.0,1,1.0
02138,MA,37982.0,1,1.0
19317,PA,10714.0,1,1.0
19301,PA,7542.0,1,1.0
24874,WV,2069.0,1,1.0
07027,NJ,4454.0,1,1.0
93458,CA,59927.0,1,1.0
76904,TX,36736.0,1,1.0
93562,CA,1633.0,1,1.0
20817,MD,38908.0,1,1.0
81611,CO,9637.0,1,1.0
76016,TX,31091.0,1,1.0
07506,NJ,19637.0,1,1.0
07505,NJ,3215.0,1,1.0
74401,OK,16181.0,1,1.0
75801,TX,16859.0,1,1.0
92201,CA,66989.0,1,1.0
85938,AZ,2100.0,1,1.0
77012,TX,18397.0,1,1.0
07028,NJ,8094.0,1,1.0
02343,MA,11364.0,1,1.0
85138,AZ,46914.0,1,1.0
85054,AZ,8849.0,1,1.0
02301,MA,69418.0,1,1.0
33189,FL,25598.0,1,1.0
32812,FL,34586.0,1,1.0
32712,FL,50085.0,1,1.0
96818,HI,51851.0,1,1.0
96734,HI,49922.0,1,1.0
96706,HI,80299.0,1,1.0
96795,HI,11064.0,1,1.0
02210,MA,5808.0,1,1.0
07652,NJ,26698.0,1,1.0
85043,AZ,35800.0,1,1.0
19939,DE,7357.0,1,1.0
85355,AZ,12930.0,1,1.0
85266,AZ,11971.0,1,1.0
24609,VA,6620.0,1,1.0
77017,TX,31659.0,1,1.0
77015,TX,57106.0,1,1.0
76306,TX,14664.0,1,1.0
74429,OK,15974.0,1,1.0
86320,AZ,2111.0,1,1.0
53821,WI,7838.0,1,1.0
92313,CA,13150.0,1,1.0
72764,AR,60786.0,1,1.0
92220,CA,32947.0,1,1.0
93550,CA,82379.0,1,1.0
74834,OK,7011.0,1,1.0
95405,CA,22015.0,1,1.0
86315,AZ,10354.0,1,1.0
95203,CA,18064.0,1,1.0
76017,TX,45745.0,1,1.0
95076,CA,84433.0,1,1.0
95023,CA,56973.0,1,1.0
94563,CA,19496.0,1,1.0
92346,CA,57812.0,1,1.0
81641,CO,3772.0,1,1.0
92227,CA,27492.0,1,1.0
94087,CA,58344.0,1,1.0
93901,CA,29700.0,1,1.0
93611,CA,47041.0,1,1.0
77048,TX,20536.0,1,1.0
92782,CA,29266.0,1,1.0
92707,CA,56456.0,1,1.0
19958,DE,27911.0,1,1.0
71446,LA,22095.0,1,1.0
07039,NJ,31325.0,1,1.0
93702,CA,45741.0,1,1.0
19810,DE,25270.0,1,1.0
25419,WV,11781.0,1,1.0
07081,NJ,17200.0,1,1.0
81252,CO,4252.0,1,1.0
20036,DC,6109.0,1,1.0
32444,FL,19913.0,1,1.0
32221,FL,30961.0,1,1.0
20783,MD,48946.0,1,1.0
07302,NJ,57033.0,1,1.0
20024,DC,15952.0,1,1.0
35180,AL,14204.0,1,1.0
35004,AL,11477.0,1,1.0
34690,FL,14115.0,1,1.0
20020,DC,51616.0,1,1.0
34142,FL,31327.0,1,1.0
33897,FL,25352.0,1,1.0
20653,MD,25180.0,1,1.0
33702,FL,29996.0,1,1.0
33543,FL,34953.0,1,1.0
07450,NJ,26007.0,1,1.0
07102,NJ,15047.0,1,1.0
35954,AL,12145.0,1,1.0
35768,AL,11436.0,1,1.0
35490,AL,5257.0,1,1.0
07645,NJ,8436.0,1,1.0
33150,FL,28703.0,1,1.0
07644,NJ,26206.0,1,1.0
72833,AR,3818.0,1,1.0
25271,WV,8893.0,1,1.0
92865,CA,20859.0,1,1.0
07103,NJ,39439.0,1,1.0
86337,AZ,1312.0,1,1.0
71334,LA,8518.0,1,1.0
92253,CA,37422.0,1,1.0
81323,CO,4554.0,1,1.0
75904,TX,34680.0,1,1.0
93924,CA,6609.0,1,1.0
77082,TX,57493.0,1,1.0
93727,CA,83212.0,1,1.0
77075,TX,38873.0,1,1.0
93710,CA,30552.0,1,1.0
77301,TX,35923.0,1,1.0
07092,NJ,7082.0,1,1.0
93001,CA,33859.0,1,1.0
92881,CA,31590.0,1,1.0
76051,TX,49969.0,1,1.0
71282,LA,9131.0,1,1.0
92240,CA,40920.0,1,1.0
19802,DE,26189.0,1,1.0
19977,DE,27505.0,1,1.0
36867,AL,22505.0,1,1.0
35950,AL,22239.0,1,1.0
35111,AL,18852.0,1,1.0
35023,AL,25657.0,1,1.0
35223,AL,11972.0,1,1.0
20854,MD,50698.0,1,1.0
19809,DE,14658.0,1,1.0
20695,MD,13318.0,1,1.0
07050,NJ,34315.0,1,1.0
76108,TX,46170.0,1,1.0
92376,CA,84548.0,1,1.0
74467,OK,13981.0,1,1.0
07436,NJ,12750.0,1,1.0
76063,TX,76914.0,1,1.0
07044,NJ,14572.0,1,1.0
76513,TX,43698.0,1,1.0
76502,TX,47297.0,1,1.0
93041,CA,22918.0,1,1.0
74501,OK,28566.0,1,1.0
92392,CA,62294.0,1,1.0
92407,CA,67814.0,1,1.0
19804,DE,18292.0,1,1.0
77320,TX,37325.0,1,1.0
77316,TX,30598.0,1,1.0
94022,CA,20842.0,1,1.0
07043,NJ,14219.0,1,1.0
77095,TX,71206.0,1,1.0
07648,NJ,5641.0,1,1.0
20866,MD,15199.0,1,1.0
07452,NJ,12133.0,1,1.0
74301,OK,10612.0,1,1.0
94085,CA,24031.0,1,1.0
94070,CA,31585.0,1,1.0
07731,NJ,39677.0,1,1.0
94066,CA,44147.0,1,1.0
77382,TX,37755.0,1,1.0
32641,FL,13872.0,1,1.0
74801,OK,22000.0,1,1.0
74432,OK,9012.0,1,1.0
20111,VA,38883.0,1,1.0
30165,GA,41943.0,1,1.0
34114,FL,21343.0,1,1.0
92805,CA,74633.0,1,1.0
92270,CA,16999.0,1,1.0
77356,TX,32136.0,1,1.0
94114,CA,33683.0,1,1.0
72956,AR,33870.0,1,1.0
94118,CA,42356.0,1,1.0
77346,TX,71119.0,1,1.0
76574,TX,19366.0,1,1.0
93215,CA,53626.0,1,1.0
92410,CA,51651.0,1,1.0
33330,FL,14738.0,1,1.0
33179,FL,48088.0,1,1.0
35808,AL,865.0,1,1.0
35146,AL,12566.0,1,1.0
36784,AL,6887.0,1,1.0
07701,NJ,24568.0,1,1.0
32937,FL,27306.0,1,1.0
74105,OK,26640.0,1,1.0
92405,CA,32165.0,1,1.0
92260,CA,31641.0,1,1.0
33716,FL,18023.0,1,1.0
92571,CA,59450.0,1,1.0
76135,TX,22009.0,1,1.0
21250,MD,3391.0,1,1.0
92555,CA,43580.0,1,1.0
76131,TX,48515.0,1,1.0
74346,OK,7679.0,1,1.0
81419,CO,3681.0,1,1.0
76634,TX,7313.0,1,1.0
92544,CA,50007.0,1,1.0
76119,TX,50850.0,1,1.0
26241,WV,13931.0,1,1.0
93280,CA,28182.0,1,1.0
92563,CA,73224.0,1,1.0
92509,CA,78166.0,1,1.0
07111,NJ,61176.0,1,1.0
76201,TX,27610.0,1,1.0
07727,NJ,7707.0,1,1.0
94133,CA,26751.0,1,1.0
32826,FL,33065.0,1,1.0
07724,NJ,23494.0,1,1.0
32805,FL,23331.0,1,1.0
32703,FL,54805.0,1,1.0
21078,MD,20321.0,1,1.0
32043,FL,30369.0,1,1.0
34689,FL,27436.0,1,1.0
36201,AL,17631.0,1,1.0
35983,AL,3553.0,1,1.0
34452,FL,12405.0,1,1.0
21001,MD,25714.0,1,1.0
20708,MD,27832.0,1,1.0
33810,FL,52037.0,1,1.0
95354,CA,26765.0,1,1.0
95422,CA,17017.0,1,1.0
78016,TX,10530.0,1,1.0
10550,NY,41137.0,1,1.0
77447,TX,20805.0,1,1.0
95821,CA,39310.0,1,1.0
95819,CA,20812.0,1,1.0
78202,TX,11422.0,1,1.0
78155,TX,51772.0,1,1.0
95050,CA,39031.0,1,1.0
25311,WV,9487.0,1,1.0
95129,CA,41819.0,1,1.0
95111,CA,60593.0,1,1.0
95110,CA,20495.0,1,1.0
08043,NJ,31069.0,1,1.0
21403,MD,31521.0,1,1.0
21252,MD,5775.0,1,1.0
78217,TX,33562.0,1,1.0
78215,TX,3644.0,1,1.0
94544,CA,79769.0,1,1.0
95124,CA,50054.0,1,1.0
95117,CA,30137.0,1,1.0
91311,CA,39014.0,1,1.0
73099,OK,83213.0,1,1.0
77642,TX,39017.0,1,1.0
95065,CA,8444.0,1,1.0
77630,TX,29317.0,1,1.0
95060,CA,47931.0,1,1.0
95054,CA,25024.0,1,1.0
73049,OK,6717.0,1,1.0
73044,OK,24603.0,1,1.0
23661,VA,13771.0,1,1.0
95205,CA,40720.0,1,1.0
78257,TX,12173.0,1,1.0
33556,FL,30547.0,1,1.0
33170,FL,14908.0,1,1.0
33050,FL,10479.0,1,1.0
32814,FL,9218.0,1,1.0
22307,VA,10271.0,1,1.0
32539,FL,31749.0,1,1.0
32208,FL,33286.0,1,1.0
32174,FL,53097.0,1,1.0
32110,FL,8776.0,1,1.0
34981,FL,4494.0,1,1.0
95688,CA,39571.0,1,1.0
95640,CA,12831.0,1,1.0
95366,CA,18239.0,1,1.0
77662,TX,25462.0,1,1.0
78028,TX,40789.0,1,1.0
95403,CA,44705.0,1,1.0
77498,TX,51472.0,1,1.0
94578,CA,40957.0,1,1.0
90001,CA,55859.0,1,1.0
94704,CA,25259.0,1,1.0
94611,CA,40262.0,1,1.0
25984,WV,1650.0,1,1.0
94577,CA,48868.0,1,1.0
95219,CA,29392.0,1,1.0
78223,TX,55705.0,1,1.0
78221,TX,39779.0,1,1.0
95642,CA,7544.0,1,1.0
78023,TX,30295.0,1,1.0
78017,TX,5912.0,1,1.0
95367,CA,25421.0,1,1.0
21793,MD,10447.0,1,1.0
33755,FL,28360.0,1,1.0
08060,NJ,25426.0,1,1.0
95448,CA,16245.0,1,1.0
21562,MD,2857.0,1,1.0
08302,NJ,47826.0,1,1.0
78104,TX,47.0,1,1.0
21207,MD,46595.0,1,1.0
95301,CA,40886.0,1,1.0
78239,TX,31554.0,1,1.0
77503,TX,24956.0,1,1.0
77502,TX,37495.0,1,1.0
26288,WV,3439.0,1,1.0
78231,TX,8993.0,1,1.0
78230,TX,42145.0,1,1.0
08057,NJ,21691.0,1,1.0
21550,MD,13499.0,1,1.0
78071,TX,4124.0,1,1.0
95338,CA,11019.0,1,1.0
95327,CA,8837.0,1,1.0
07834,NJ,17966.0,1,1.0
78259,TX,29842.0,1,1.0
34112,FL,26625.0,1,1.0
32563,FL,27329.0,1,1.0
25921,WV,2663.0,1,1.0
32137,FL,46258.0,1,1.0
08102,NJ,8413.0,1,1.0
08098,NJ,9196.0,1,1.0
34239,FL,15049.0,1,1.0
21658,MD,3723.0,1,1.0
34102,FL,10496.0,1,1.0
33952,FL,32084.0,1,1.0
95014,CA,62585.0,1,1.0
94549,CA,28637.0,1,1.0
94509,CA,69931.0,1,1.0
20166,VA,14164.0,1,1.0
78133,TX,20787.0,1,1.0
78132,TX,37475.0,1,1.0
78130,TX,88349.0,1,1.0
77566,TX,30538.0,1,1.0
94941,CA,31480.0,1,1.0
07928,NJ,19778.0,1,1.0
95501,CA,23323.0,1,1.0
78109,TX,52093.0,1,1.0
94903,CA,30514.0,1,1.0
77550,TX,24247.0,1,1.0
77591,TX,17347.0,1,1.0
78336,TX,12009.0,1,1.0
78207,TX,51705.0,1,1.0
33142,FL,55425.0,1,1.0
32778,FL,23993.0,1,1.0
21122,MD,62368.0,1,1.0
32725,FL,50435.0,1,1.0
08016,NJ,34617.0,1,1.0
32459,FL,20567.0,1,1.0
08081,NJ,50601.0,1,1.0
08226,NJ,11229.0,1,1.0
07871,NJ,20992.0,1,1.0
08109,NJ,23306.0,1,1.0
07856,NJ,4791.0,1,1.0
32092,FL,43691.0,1,1.0
26836,WV,6331.0,1,1.0
26104,WV,16763.0,1,1.0
07801,NJ,25935.0,1,1.0
95831,CA,43099.0,1,1.0
79121,TX,6601.0,1,1.0
78610,TX,45134.0,1,1.0
79928,TX,78971.0,1,1.0
79912,TX,78652.0,1,1.0
96080,CA,29672.0,1,1.0
07930,NJ,8514.0,1,1.0
79903,TX,16425.0,1,1.0
79907,TX,50971.0,1,1.0
78363,TX,29391.0,1,1.0
95814,CA,12208.0,1,1.0
73105,OK,5835.0,1,1.0
94531,CA,45342.0,1,1.0
74960,OK,11937.0,1,1.0
23701,VA,24629.0,1,1.0
95765,CA,43120.0,1,1.0
95542,CA,2519.0,1,1.0
78681,TX,57503.0,1,1.0
78669,TX,12415.0,1,1.0
32306,FL,1711.0,1,1.0
79347,TX,7169.0,1,1.0
79323,TX,6541.0,1,1.0
32222,FL,13564.0,1,1.0
95336,CA,47281.0,1,1.0
04743,ME,4625.0,1,1.0
74116,OK,4069.0,1,1.0
20175,VA,33245.0,1,1.0
15215,PA,12489.0,1,1.0
32909,FL,36789.0,1,1.0
21851,MD,7229.0,1,1.0
21842,MD,11104.0,1,1.0
